gene_id	gene_name	ERR10802863	ERR10802864	ERR10802865	ERR10802866	ERR10802867	ERR10802868	ERR10802869	ERR10802870	ERR10802871	ERR10802874	ERR10802875	ERR10802876	ERR10802877	ERR10802878	ERR10802879	ERR10802880	ERR10802881	ERR10802882	ERR10802883	ERR10802884	ERR10802885	ERR10802886
LOC120414651	LOC120414651	81.8687696810898	31.1418628487322	84.3020483615854	117.055421821624	34.6659729103305	59.8213090240215	115.727059634933	88.9950541865942	92.0246792719058	98.2259668142573	58.3680518703739	52.2458791251516	38.3193051394383	20.9031316716072	70.620571603187	63.3983978933007	53.6273820508978	32.1169852554525	36.7362191166938	103.367783187907	36.8530180295481	34.6673730571604
LOC120414652	LOC120414652	1201.20400126714	1393.85576607842	1216.6782399977	1465.51058180974	2153.02868988693	1098.55208048633	1296.06362891439	1867.54197787636	1298.30395500621	937.636057045874	292.598275843102	460.262000208401	95.3773966282643	236.037623873474	249.879063500297	445.308306388075	399.45641077495	291.28027482164	684.068540837288	511.885992838208	801.958253817799	620.573233070288
LOC120414653	LOC120414653	13.0183753598495	18.1478109604078	19.7104993407872	20.8583966532651	15.409868219973	37.9842304601263	26.2098267226315	27.0364006165512	29.5543616837038	22.7913147970561	14.6934683418535	20.3216068031694	16.9026878421058	32.7219196063848	5.20992259712891	35.1912736134673	19.6862751512185	35.5739147817312	34.4341374402535	43.6569964917749	64.131749872228	42.2043546558908
LOC120414654	LOC120414654	1455.47359073229	1463.82523797053	2493.92260500083	1098.74329462199	1682.10316728013	2001.29455063925	1599.22876580312	1964.79981456597	1826.72524007049	2072.24149579552	824.912938943766	1421.96842709521	419.339600386875	859.058279562201	513.39818456067	1381.45645330103	939.631813250505	755.023520821192	1642.5057899346	1243.7462096934	1882.92748518953	1850.87352308586
LOC120414655	LOC120414655	4035.44924524373	2148.2649286363	4342.09682405904	3417.62650828688	2374.740893859	3152.8584010439	3426.2578585479	3157.84324168076	5010.00773210114	3992.5482676557	3783.58930262654	6028.25596047381	2182.36331844087	2766.48402250889	4315.17899782542	4465.56687638498	3222.86738055976	3594.82298875849	3686.85943240382	3335.65774605042	4066.62986415237	4666.68662427577
LOC120414656	LOC120414656	5016.17532868794	2822.39523480794	3618.91286262466	5912.88942619891	3418.27525062032	3432.08027884081	4841.28921899615	4837.16781448829	5815.53639302705	4592.73948094754	4326.62312005085	6071.91524398252	2230.08854636596	3229.80895605894	5016.55608170618	5464.87601276924	4355.3573798325	4195.88234568163	5584.87188806972	4371.9543695054	6106.33941775235	4997.83123550248
LOC120414657	LOC120414657	535.370966576368	682.094706935018	295.553910948644	832.580972286963	771.880515728425	334.161777199868	633.056009434615	821.824066309432	611.162759895204	305.250271803561	50.2198296862395	119.721851596932	37.5770010826729	49.2570723906566	89.4336106774517	62.4970433840086	53.1692544236425	60.2486207064299	152.180510588738	115.613569313519	206.984579214837	116.231049441049
LOC120414658	LOC120414658	76.2682338147078	1.92318320167052	24.1346207533183	23.168863152838	6.84965827303476	36.5596489912704	5.75854798251122	1.93681874919493	44.3798892499878	16.1421153404664	14.4338540124677	50.5287434211474	0	4.25723650386861	3.23996813753224	13.0026319127839	5.50405116249768	123.594496276054	20.126818620324	6.32648709144562	21.9487643703109	4.00757355058522
LOC120414659	LOC120414659	3125.57738440625	2134.46964854604	2900.93552689565	3261.54047462954	2097.01967154989	2024.30406708578	2924.96444802811	2892.71812162462	3358.00237827377	2351.68616580033	3280.24394323245	5056.06843199987	1299.23291589318	2538.40586301115	3656.96003226831	4060.27188342881	3042.32040661562	2975.26686642957	4023.96729969393	3379.2415995504	4546.0155836542	4503.69512978095
LOC120414660	LOC120414660	4707.37938336946	2495.89118998284	3793.43167428039	4513.41437360845	3049.79828816077	3183.69197245155	3990.49026337232	3847.57696978202	5053.6194394584	3517.075306164	5175.26475400278	7377.77952958554	3000.25382181566	4206.13115714089	5737.01114650779	6314.41619811723	5348.17850062214	4452.90740168866	5405.51789494062	5559.04696803131	5920.47523871565	6974.71098068912
